14.6554 	ERROR 	Requested audio device 'auto' that is not available on this hardware. The 'audioDevice' preference should be one of ['Built-in Output']
960.5710 	EXP 	window1: recordFrameIntervals = False
960.5717 	EXP 	window1: blendMode = 'avg'
960.5839 	EXP 	VisualStandard: autoDraw = False
960.5839 	EXP 	VisualComparison: autoDraw = False
960.5839 	EXP 	VisualNoiseElement: autoDraw = False
960.5839 	EXP 	fixationCross: autoDraw = False
960.5839 	EXP 	fixationCross: autoDraw = True
960.5840 	EXP 	window1: recordFrameIntervals = False
961.5560 	EXP 	window1: blendMode = 'avg'
961.5860 	EXP 	VisualStandard: autoDraw = True
961.5860 	EXP 	fixationCross: autoDraw = False
962.0670 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 359.7792312,    0.       ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=16, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
962.0792 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=14, name='VisualNoiseElement', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
962.0792 	EXP 	window1: recordFrameIntervals = False
962.0870 	EXP 	VisualStandard: autoDraw = False
962.0871 	EXP 	window1: recordFrameIntervals = False
962.5881 	EXP 	VisualComparison: autoDraw = True
962.5881 	EXP 	VisualNoiseElement: autoDraw = True
963.0725 	EXP 	VisualComparison: autoDraw = False
963.0725 	EXP 	VisualNoiseElement: autoDraw = False
963.4410 	DATA 	Keypress: right
963.4422 	EXP 	New trial (rep=3, index=27): {'noise': 0.62, 'location': [-4.5, 0], 'correspondingAudio': u'/sounds/legit/left60.wav'}
963.4599 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
963.4603 	EXP 	window1: recordFrameIntervals = False
963.4610 	EXP 	window1: blendMode = 'avg'
963.4733 	EXP 	VisualStandard: autoDraw = False
963.4733 	EXP 	VisualComparison: autoDraw = False
963.4733 	EXP 	VisualNoiseElement: autoDraw = False
963.4733 	EXP 	fixationCross: autoDraw = False
963.4733 	EXP 	fixationCross: autoDraw = True
963.4735 	EXP 	window1: recordFrameIntervals = False
964.4453 	EXP 	window1: blendMode = 'avg'
964.4755 	EXP 	VisualStandard: autoDraw = True
964.4755 	EXP 	fixationCross: autoDraw = False
964.9540 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([-359.7792312,    0.       ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=12, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
964.9664 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=18, name='VisualNoiseElement', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
964.9665 	EXP 	window1: recordFrameIntervals = False
964.9765 	EXP 	VisualStandard: autoDraw = False
964.9766 	EXP 	window1: recordFrameIntervals = False
965.4777 	EXP 	VisualComparison: autoDraw = True
965.4777 	EXP 	VisualNoiseElement: autoDraw = True
965.9622 	EXP 	VisualComparison: autoDraw = False
965.9622 	EXP 	VisualNoiseElement: autoDraw = False
966.3139 	DATA 	Keypress: left
966.3152 	EXP 	New trial (rep=3, index=28): {'noise': 0.35999999999999999, 'location': [6.75, 0], 'correspondingAudio': u'/sounds/legit/right100.wav'}
966.3331 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
966.3335 	EXP 	window1: recordFrameIntervals = False
966.3343 	EXP 	window1: blendMode = 'avg'
966.3462 	EXP 	VisualStandard: autoDraw = False
966.3462 	EXP 	VisualComparison: autoDraw = False
966.3462 	EXP 	VisualNoiseElement: autoDraw = False
966.3462 	EXP 	fixationCross: autoDraw = False
966.3462 	EXP 	fixationCross: autoDraw = True
966.3464 	EXP 	window1: recordFrameIntervals = False
967.3185 	EXP 	window1: blendMode = 'avg'
967.3483 	EXP 	VisualStandard: autoDraw = True
967.3483 	EXP 	fixationCross: autoDraw = False
967.8315 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 541.06422693,    0.        ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=20, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
967.8416 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=10, name='VisualNoiseElement', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
967.8416 	EXP 	window1: recordFrameIntervals = False
967.8495 	EXP 	VisualStandard: autoDraw = False
967.8496 	EXP 	window1: recordFrameIntervals = False
968.3505 	EXP 	VisualComparison: autoDraw = True
968.3505 	EXP 	VisualNoiseElement: autoDraw = True
968.8350 	EXP 	VisualComparison: autoDraw = False
968.8350 	EXP 	VisualNoiseElement: autoDraw = False
969.1871 	DATA 	Keypress: right
969.1891 	EXP 	New trial (rep=3, index=29): {'noise': 0.23000000000000001, 'location': [-2.25, 0], 'correspondingAudio': u'/sounds/legit/left30.wav'}
969.2139 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
969.2144 	EXP 	window1: recordFrameIntervals = False
969.2151 	EXP 	window1: blendMode = 'avg'
969.2191 	EXP 	VisualStandard: autoDraw = False
969.2191 	EXP 	VisualComparison: autoDraw = False
969.2191 	EXP 	VisualNoiseElement: autoDraw = False
969.2191 	EXP 	fixationCross: autoDraw = False
969.2191 	EXP 	fixationCross: autoDraw = True
969.2192 	EXP 	window1: recordFrameIntervals = False
970.1989 	EXP 	window1: blendMode = 'avg'
970.2209 	EXP 	VisualStandard: autoDraw = True
970.2209 	EXP 	fixationCross: autoDraw = False
970.7064 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([-179.61191775,    0.        ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=24, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
970.7148 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=array([ 1.,  1.,  1.,  1.,  1.,  1.]), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=6, name='VisualNoiseElement', opacities=array([ 1.,  1.,  1.,  1.,  1.,  1.]), oris=array([ 0.,  0.,  0.,  0.,  0.,  0.]), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
970.7224 	EXP 	VisualStandard: autoDraw = False
970.7225 	EXP 	window1: recordFrameIntervals = False
970.7390 	EXP 	window1: recordFrameIntervals = False
971.2401 	EXP 	VisualComparison: autoDraw = True
971.2401 	EXP 	VisualNoiseElement: autoDraw = True
971.7077 	EXP 	VisualComparison: autoDraw = False
971.7077 	EXP 	VisualNoiseElement: autoDraw = False
972.0097 	DATA 	Keypress: left
972.0108 	EXP 	New trial (rep=3, index=30): {'noise': 0.62, 'location': [-6.75, 0], 'correspondingAudio': u'/sounds/legit/left100.wav'}
972.0294 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
972.0299 	EXP 	window1: recordFrameIntervals = False
972.0307 	EXP 	window1: blendMode = 'avg'
972.0418 	EXP 	VisualStandard: autoDraw = False
972.0418 	EXP 	VisualComparison: autoDraw = False
972.0418 	EXP 	VisualNoiseElement: autoDraw = False
972.0418 	EXP 	fixationCross: autoDraw = False
972.0418 	EXP 	fixationCross: autoDraw = True
972.0419 	EXP 	window1: recordFrameIntervals = False
973.0147 	EXP 	window1: blendMode = 'avg'
973.0439 	EXP 	VisualStandard: autoDraw = True
973.0439 	EXP 	fixationCross: autoDraw = False
973.5228 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([-541.06422693,    0.        ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=12, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
973.5350 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=18, name='VisualNoiseElement', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
973.5350 	EXP 	window1: recordFrameIntervals = False
973.5450 	EXP 	VisualStandard: autoDraw = False
973.5452 	EXP 	window1: recordFrameIntervals = False
974.0461 	EXP 	VisualComparison: autoDraw = True
974.0461 	EXP 	VisualNoiseElement: autoDraw = True
974.5305 	EXP 	VisualComparison: autoDraw = False
974.5305 	EXP 	VisualNoiseElement: autoDraw = False
974.8824 	DATA 	Keypress: left
974.8836 	EXP 	New trial (rep=3, index=31): {'noise': 0.10000000000000001, 'location': [-6.75, 0], 'correspondingAudio': u'/sounds/legit/left100.wav'}
974.9042 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
974.9046 	EXP 	window1: recordFrameIntervals = False
974.9054 	EXP 	window1: blendMode = 'avg'
974.9147 	EXP 	VisualStandard: autoDraw = False
974.9147 	EXP 	VisualComparison: autoDraw = False
974.9147 	EXP 	VisualNoiseElement: autoDraw = False
974.9147 	EXP 	fixationCross: autoDraw = False
974.9147 	EXP 	fixationCross: autoDraw = True
974.9148 	EXP 	window1: recordFrameIntervals = False
975.8896 	EXP 	window1: blendMode = 'avg'
975.9169 	EXP 	VisualStandard: autoDraw = True
975.9169 	EXP 	fixationCross: autoDraw = False
976.4033 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([-541.06422693,    0.        ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=27, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
976.4148 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=array([ 1.,  1.,  1.]), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=3, name='VisualNoiseElement', opacities=array([ 1.,  1.,  1.]), oris=array([ 0.,  0.,  0.]), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
976.4149 	EXP 	window1: recordFrameIntervals = False
976.4342 	EXP 	VisualStandard: autoDraw = False
976.4343 	EXP 	window1: recordFrameIntervals = False
976.9357 	EXP 	VisualComparison: autoDraw = True
976.9357 	EXP 	VisualNoiseElement: autoDraw = True
977.4034 	EXP 	VisualComparison: autoDraw = False
977.4034 	EXP 	VisualNoiseElement: autoDraw = False
977.7718 	DATA 	Keypress: left
977.7729 	EXP 	New trial (rep=3, index=32): {'noise': 0.23000000000000001, 'location': [0, 0], 'correspondingAudio': u'/sounds/legit/equal.wav'}
977.7913 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
977.7917 	EXP 	window1: recordFrameIntervals = False
977.7925 	EXP 	window1: blendMode = 'avg'
977.8042 	EXP 	VisualStandard: autoDraw = False
977.8042 	EXP 	VisualComparison: autoDraw = False
977.8042 	EXP 	VisualNoiseElement: autoDraw = False
977.8042 	EXP 	fixationCross: autoDraw = False
977.8042 	EXP 	fixationCross: autoDraw = True
977.8043 	EXP 	window1: recordFrameIntervals = False
978.7768 	EXP 	window1: blendMode = 'avg'
978.8065 	EXP 	VisualStandard: autoDraw = True
978.8065 	EXP 	fixationCross: autoDraw = False
979.2899 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=24, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
979.2974 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=array([ 1.,  1.,  1.,  1.,  1.,  1.]), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=6, name='VisualNoiseElement', opacities=array([ 1.,  1.,  1.,  1.,  1.,  1.]), oris=array([ 0.,  0.,  0.,  0.,  0.,  0.]), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
979.2975 	EXP 	window1: recordFrameIntervals = False
979.3075 	EXP 	VisualStandard: autoDraw = False
979.3076 	EXP 	window1: recordFrameIntervals = False
979.8086 	EXP 	VisualComparison: autoDraw = True
979.8086 	EXP 	VisualNoiseElement: autoDraw = True
980.2931 	EXP 	VisualComparison: autoDraw = False
980.2931 	EXP 	VisualNoiseElement: autoDraw = False
980.9286 	DATA 	Keypress: left
980.9297 	EXP 	New trial (rep=3, index=33): {'noise': 0.10000000000000001, 'location': [-4.5, 0], 'correspondingAudio': u'/sounds/legit/left60.wav'}
980.9490 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
980.9494 	EXP 	window1: recordFrameIntervals = False
980.9501 	EXP 	window1: blendMode = 'avg'
980.9610 	EXP 	VisualStandard: autoDraw = False
980.9610 	EXP 	VisualComparison: autoDraw = False
980.9610 	EXP 	VisualNoiseElement: autoDraw = False
980.9610 	EXP 	fixationCross: autoDraw = False
980.9610 	EXP 	fixationCross: autoDraw = True
980.9612 	EXP 	window1: recordFrameIntervals = False
981.9341 	EXP 	window1: blendMode = 'avg'
981.9631 	EXP 	VisualStandard: autoDraw = True
981.9631 	EXP 	fixationCross: autoDraw = False
982.4496 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([-359.7792312,    0.       ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=27, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
982.4560 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=array([ 1.,  1.,  1.]), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=3, name='VisualNoiseElement', opacities=array([ 1.,  1.,  1.]), oris=array([ 0.,  0.,  0.]), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
982.4560 	EXP 	window1: recordFrameIntervals = False
982.4643 	EXP 	VisualStandard: autoDraw = False
982.4644 	EXP 	window1: recordFrameIntervals = False
982.9654 	EXP 	VisualComparison: autoDraw = True
982.9654 	EXP 	VisualNoiseElement: autoDraw = True
983.4497 	EXP 	VisualComparison: autoDraw = False
983.4497 	EXP 	VisualNoiseElement: autoDraw = False
983.7850 	DATA 	Keypress: left
983.7861 	EXP 	New trial (rep=3, index=34): {'noise': 0.62, 'location': [2.25, 0], 'correspondingAudio': u'/sounds/legit/right30.wav'}
983.8048 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
983.8053 	EXP 	window1: recordFrameIntervals = False
983.8060 	EXP 	window1: blendMode = 'avg'
983.8171 	EXP 	VisualStandard: autoDraw = False
983.8171 	EXP 	VisualComparison: autoDraw = False
983.8171 	EXP 	VisualNoiseElement: autoDraw = False
983.8171 	EXP 	fixationCross: autoDraw = False
983.8171 	EXP 	fixationCross: autoDraw = True
983.8173 	EXP 	window1: recordFrameIntervals = False
984.7901 	EXP 	window1: blendMode = 'avg'
984.8194 	EXP 	VisualStandard: autoDraw = True
984.8194 	EXP 	fixationCross: autoDraw = False
985.2981 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 179.61191775,    0.        ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=12, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
985.3107 	EXP 	Created VisualNoiseElement = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 1280.,   800.]), interpolate=True, maskParams=None, nElements=18, name='VisualNoiseElement', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
985.3108 	EXP 	window1: recordFrameIntervals = False
985.3205 	EXP 	VisualStandard: autoDraw = False
985.3205 	EXP 	window1: recordFrameIntervals = False
985.8216 	EXP 	VisualComparison: autoDraw = True
985.8216 	EXP 	VisualNoiseElement: autoDraw = True
986.3059 	EXP 	VisualComparison: autoDraw = False
986.3059 	EXP 	VisualNoiseElement: autoDraw = False
986.5576 	DATA 	Keypress: right
986.5586 	EXP 	New trial (rep=4, index=0): {'noise': 0.48999999999999999, 'location': [4.5, 0], 'correspondingAudio': u'/sounds/legit/right60.wav'}
986.5779 	EXP 	Created VisualStandard = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 0.,  0.]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=30, name='VisualStandard', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
986.5783 	EXP 	window1: recordFrameIntervals = False
986.5791 	EXP 	window1: blendMode = 'avg'
986.5899 	EXP 	VisualStandard: autoDraw = False
986.5899 	EXP 	VisualComparison: autoDraw = False
986.5899 	EXP 	VisualNoiseElement: autoDraw = False
986.5899 	EXP 	fixationCross: autoDraw = False
986.5899 	EXP 	fixationCross: autoDraw = True
986.5900 	EXP 	window1: recordFrameIntervals = False
987.5627 	EXP 	window1: blendMode = 'avg'
987.5919 	EXP 	VisualStandard: autoDraw = True
987.5919 	EXP 	fixationCross: autoDraw = False
988.0728 	EXP 	Created VisualComparison = ElementArrayStim(autoLog=True, colorSpace='rgb', colors=array([ 1.,  1.,  1.]), contrs=ndarray(...), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([ 359.7792312,    0.       ]), fieldShape='circle', fieldSize=array([ 150.,  150.]), interpolate=True, maskParams=None, nElements=16, name='VisualComparison', opacities=ndarray(...), oris=ndarray(...), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='pix', win=Window(...), xys=ndarray(...))
