64.5749 	EXP 	window1: blendMode = 'avg'
64.5919 	EXP 	window1: blendMode = 'avg'
64.6083 	EXP 	window1: blendMode = 'avg'
64.6252 	EXP 	window1: blendMode = 'avg'
64.6420 	EXP 	window1: blendMode = 'avg'
64.6587 	EXP 	window1: blendMode = 'avg'
64.6752 	EXP 	window1: blendMode = 'avg'
64.6921 	EXP 	window1: blendMode = 'avg'
64.7088 	EXP 	window1: blendMode = 'avg'
64.7255 	EXP 	window1: blendMode = 'avg'
64.7422 	EXP 	window1: blendMode = 'avg'
64.7589 	EXP 	window1: blendMode = 'avg'
64.7757 	EXP 	window1: blendMode = 'avg'
64.7923 	EXP 	window1: blendMode = 'avg'
64.8090 	EXP 	window1: blendMode = 'avg'
64.8261 	EXP 	window1: blendMode = 'avg'
64.8424 	EXP 	window1: blendMode = 'avg'
64.8592 	EXP 	window1: blendMode = 'avg'
64.8758 	EXP 	window1: blendMode = 'avg'
64.8926 	EXP 	window1: blendMode = 'avg'
64.9093 	EXP 	window1: blendMode = 'avg'
64.9260 	EXP 	window1: blendMode = 'avg'
64.9426 	EXP 	window1: blendMode = 'avg'
64.9594 	EXP 	window1: blendMode = 'avg'
64.9761 	EXP 	window1: blendMode = 'avg'
64.9927 	EXP 	window1: blendMode = 'avg'
65.0092 	EXP 	window1: blendMode = 'avg'
65.0262 	EXP 	window1: blendMode = 'avg'
65.0429 	EXP 	window1: blendMode = 'avg'
65.0596 	EXP 	window1: blendMode = 'avg'
65.0761 	EXP 	window1: blendMode = 'avg'
65.0931 	EXP 	window1: blendMode = 'avg'
65.1094 	EXP 	window1: blendMode = 'avg'
65.1264 	EXP 	window1: blendMode = 'avg'
65.1429 	EXP 	window1: blendMode = 'avg'
65.1599 	EXP 	window1: blendMode = 'avg'
65.1766 	EXP 	window1: blendMode = 'avg'
65.1931 	EXP 	window1: blendMode = 'avg'
65.2096 	EXP 	window1: blendMode = 'avg'
65.2266 	EXP 	window1: blendMode = 'avg'
65.2431 	EXP 	window1: blendMode = 'avg'
65.2600 	EXP 	window1: blendMode = 'avg'
65.2766 	EXP 	window1: blendMode = 'avg'
65.2935 	EXP 	window1: blendMode = 'avg'
65.3101 	EXP 	window1: blendMode = 'avg'
65.3269 	EXP 	window1: blendMode = 'avg'
65.3433 	EXP 	window1: blendMode = 'avg'
65.3602 	EXP 	window1: blendMode = 'avg'
65.3769 	EXP 	window1: blendMode = 'avg'
65.3937 	EXP 	window1: blendMode = 'avg'
65.4101 	EXP 	window1: blendMode = 'avg'
65.4270 	EXP 	window1: blendMode = 'avg'
65.4435 	EXP 	window1: blendMode = 'avg'
65.4604 	EXP 	window1: blendMode = 'avg'
65.4769 	EXP 	window1: blendMode = 'avg'
65.4938 	EXP 	window1: blendMode = 'avg'
65.5106 	EXP 	window1: blendMode = 'avg'
65.5272 	EXP 	window1: blendMode = 'avg'
65.5439 	EXP 	window1: blendMode = 'avg'
65.5607 	EXP 	window1: blendMode = 'avg'
65.5772 	EXP 	window1: blendMode = 'avg'
65.5940 	EXP 	window1: blendMode = 'avg'
65.6107 	EXP 	window1: blendMode = 'avg'
65.6276 	EXP 	window1: blendMode = 'avg'
